Data;Segmento;Empresa;GrupoProblema;Ocorrências
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC;Cobrança / Contestação;436
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC;Contrato / Oferta;51
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC;Informação;12
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC;Saúde e Segurança;2
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC;Vício de Qualidade;40
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC (DESATIVADO);Atendimento / SAC;33
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC (DESATIVADO);Cobrança / Contestação;134
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC (DESATIVADO);Contrato / Oferta;26
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC (DESATIVADO);Informação;7
2016;Bancos, Financeiras e Administradoras de Cartão;HSBC (DESATIVADO);Vício de Qualidade;17
2016;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Atendimento / SAC;71
2016;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Cobrança / Contestação;579
2016;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Contrato / Oferta;73
2016;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Informação;19
2016;Bancos, Financeiras e Administradoras de Cartão;Hipercard;Vício de Qualidade;67
2016;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Atendimento / SAC;371
2016;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Cobrança / Contestação;2225
2016;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Contrato / Oferta;364
2016;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Entrega do Produto;12
2016;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Informação;79
2016;Bancos, Financeiras e Administradoras de Cartão;Itaucard;Vício de Qualidade;243
2016;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Atendimento / SAC;80
2016;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Cobrança / Contestação;282
2016;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Contrato / Oferta;87
2016;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Entrega do Produto;4
2016;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Informação;11
2016;Bancos, Financeiras e Administradoras de Cartão;Itauleasing;Vício de Qualidade;5
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Atendimento / SAC;106
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Cobrança / Contestação;583
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Contrato / Oferta;1016
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Informação;7
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú BMG Consignado;Vício de Qualidade;266
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Atendimento / SAC;17
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Cobrança / Contestação;87
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Contrato / Oferta;30
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Informação;3
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Consignado;Vício de Qualidade;51
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Atendimento / SAC;10
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Cobrança / Contestação;42
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Contrato / Oferta;8
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Informação;5
2016;Bancos, Financeiras e Administradoras de Cartão;Itaú Unibanco Crédito Imobiliário;Vício de Qualidade;3
2016;Bancos, Financeiras e Administradoras de Cartão;Losango;Atendimento / SAC;95
2016;Bancos, Financeiras e Administradoras de Cartão;Losango;Cobrança / Contestação;573
2016;Bancos, Financeiras e Administradoras de Cartão;Losango;Contrato / Oferta;73
2016;Bancos, Financeiras e Administradoras de Cartão;Losango;Informação;40
2016;Bancos, Financeiras e Administradoras de Cartão;Losango;Vício de Qualidade;50
2016;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Atendimento / SAC;17
2016;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Cobrança / Contestação;283
2016;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Contrato / Oferta;24
2016;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Informação;8
2016;Bancos, Financeiras e Administradoras de Cartão;Luizacred;Vício de Qualidade;27
2016;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Atendimento / SAC;38
2016;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Cobrança / Contestação;295
2016;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Contrato / Oferta;31
2016;Bancos, Financeiras e Administradoras de Cartão;Omni Financeira;Informação;9
2016;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Atendimento / SAC;159
2016;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Cobrança / Contestação;715
2016;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Contrato / Oferta;106
2016;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Entrega do Produto;3
2016;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Informação;20
2016;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Saúde e Segurança;1
2016;Bancos, Financeiras e Administradoras de Cartão;Ourocard;Vício de Qualidade;124
2016;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Atendimento / SAC;49
2016;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Cobrança / Contestação;544
2016;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Contrato / Oferta;141
2016;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Entrega do Produto;1
2016;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Informação;22
2016;Bancos, Financeiras e Administradoras de Cartão;Santander Financiamentos (Aymoré);Vício de Qualidade;12
2016;Bancos, Financeiras e Administradoras de Cartão;Senff;Atendimento / SAC;14
2016;Bancos, Financeiras e Administradoras de Cartão;Senff;Cobrança / Contestação;159
2016;Bancos, Financeiras e Administradoras de Cartão;Senff;Contrato / Oferta;9
2016;Bancos, Financeiras e Administradoras de Cartão;Senff;Informação;1
2016;Bancos, Financeiras e Administradoras de Cartão;Senff;Vício de Qualidade;12
2016;Bancos, Financeiras e Administradoras de Cartão;Sorocred;Atendimento / SAC;9
2016;Bancos, Financeiras e Administradoras de Cartão;Sorocred;Cobrança / Contestação;39
2016;Bancos, Financeiras e Administradoras de Cartão;Sorocred;Contrato / Oferta;3
2016;Bancos, Financeiras e Administradoras de Cartão;Sorocred;Informação;1
2016;Bancos, Financeiras e Administradoras de Cartão;Sorocred;Vício de Qualidade;5
2016;Bancos, Financeiras e Administradoras de Cartão;Tribanco;Vício de Qualidade;1
2016;Bancos, Financeiras e Administradoras de Cartão;Tricard;Atendimento / SAC;13
2016;Bancos, Financeiras e Administradoras de Cartão;Tricard;Cobrança / Contestação;38
2016;Bancos, Financeiras e Administradoras de Cartão;Tricard;Contrato / Oferta;5
2016;Bancos, Financeiras e Administradoras de Cartão;Tricard;Informação;2
2016;Bancos, Financeiras e Administradoras de Cartão;Tricard;Vício de Qualidade;6
2016;Bares, Restaurantes, Casas Noturnas e Similares;Guten Bier;Cobrança / Contestação;1
2016;Cartões de Descontos;Cartão de Todos;Atendimento / SAC;8
2016;Cartões de Descontos;Cartão de Todos;Cobrança / Contestação;5
2016;Cartões de Descontos;Cartão de Todos;Contrato / Oferta;6
2016;Comércio Eletrônico;Americanas.com;Atendimento / SAC;302
2016;Comércio Eletrônico;Americanas.com;Cobrança / Contestação;451
2016;Comércio Eletrônico;Americanas.com;Contrato / Oferta;860
2016;Comércio Eletrônico;Americanas.com;Entrega do Produto;1242
2016;Comércio Eletrônico;Americanas.com;Informação;21
2016;Comércio Eletrônico;Americanas.com;Saúde e Segurança;13
2016;Comércio Eletrônico;Americanas.com;Vício de Qualidade;406
2016;Comércio Eletrônico;BeeFitness.com.br;Entrega do Produto;1
2016;Comércio Eletrônico;Carrefour.com;Atendimento / SAC;5
2016;Comércio Eletrônico;Carrefour.com;Cobrança / Contestação;14
2016;Comércio Eletrônico;Carrefour.com;Contrato / Oferta;36
2016;Comércio Eletrônico;Carrefour.com;Entrega do Produto;44
2016;Comércio Eletrônico;Carrefour.com;Vício de Qualidade;10
2016;Comércio Eletrônico;Casasbahia.com;Atendimento / SAC;288
2016;Comércio Eletrônico;Casasbahia.com;Cobrança / Contestação;1159
2016;Comércio Eletrônico;Casasbahia.com;Contrato / Oferta;1818
2016;Comércio Eletrônico;Casasbahia.com;Entrega do Produto;1883
2016;Comércio Eletrônico;Casasbahia.com;Informação;21
2016;Comércio Eletrônico;Casasbahia.com;Saúde e Segurança;16
2016;Comércio Eletrônico;Casasbahia.com;Vício de Qualidade;489
2016;Comércio Eletrônico;Centauro.com.br;Atendimento / SAC;24
2016;Comércio Eletrônico;Centauro.com.br;Cobrança / Contestação;32
2016;Comércio Eletrônico;Centauro.com.br;Contrato / Oferta;39
2016;Comércio Eletrônico;Centauro.com.br;Entrega do Produto;137
2016;Comércio Eletrônico;Centauro.com.br;Informação;3
2016;Comércio Eletrônico;Centauro.com.br;Vício de Qualidade;19
2016;Comércio Eletrônico;Compra Certa;Atendimento / SAC;9
2016;Comércio Eletrônico;Compra Certa;Cobrança / Contestação;15
2016;Comércio Eletrônico;Compra Certa;Contrato / Oferta;45
2016;Comércio Eletrônico;Compra Certa;Entrega do Produto;32
2016;Comércio Eletrônico;Compra Certa;Informação;2
2016;Comércio Eletrônico;Compra Certa;Vício de Qualidade;6
2016;Comércio Eletrônico;Elo7;Atendimento / SAC;3
2016;Comércio Eletrônico;Elo7;Cobrança / Contestação;7
2016;Comércio Eletrônico;Elo7;Contrato / Oferta;7
2016;Comércio Eletrônico;Elo7;Entrega do Produto;11
2016;Comércio Eletrônico;Extra.com;Atendimento / SAC;237
2016;Comércio Eletrônico;Extra.com;Cobrança / Contestação;1151
2016;Comércio Eletrônico;Extra.com;Contrato / Oferta;850
2016;Comércio Eletrônico;Extra.com;Entrega do Produto;1904
2016;Comércio Eletrônico;Extra.com;Informação;22
2016;Comércio Eletrônico;Extra.com;Saúde e Segurança;11
2016;Comércio Eletrônico;Extra.com;Vício de Qualidade;458
2016;Comércio Eletrônico;Farfetch;Cobrança / Contestação;1
2016;Comércio Eletrônico;Farfetch;Contrato / Oferta;1
2016;Comércio Eletrônico;Girafa.com.br;Atendimento / SAC;2
2016;Comércio Eletrônico;Girafa.com.br;Cobrança / Contestação;5
2016;Comércio Eletrônico;Girafa.com.br;Contrato / Oferta;5
2016;Comércio Eletrônico;Girafa.com.br;Entrega do Produto;12
2016;Comércio Eletrônico;Girafa.com.br;Vício de Qualidade;2
2016;Comércio Eletrônico;ImpressorAjato.com;Atendimento / SAC;1
2016;Comércio Eletrônico;Ingresso.com;Atendimento / SAC;2
2016;Comércio Eletrônico;Ingresso.com;Cobrança / Contestação;35
2016;Comércio Eletrônico;Ingresso.com;Contrato / Oferta;38
2016;Comércio Eletrônico;Ingresso.com;Saúde e Segurança;2
2016;Comércio Eletrônico;Jocar.com.br;Informação;1
2016;Comércio Eletrônico;KaBuM!;Atendimento / SAC;17
2016;Comércio Eletrônico;KaBuM!;Cobrança / Contestação;53
2016;Comércio Eletrônico;KaBuM!;Contrato / Oferta;92
2016;Comércio Eletrônico;KaBuM!;Entrega do Produto;109
2016;Comércio Eletrônico;KaBuM!;Informação;2
2016;Comércio Eletrônico;KaBuM!;Saúde e Segurança;1
2016;Comércio Eletrônico;KaBuM!;Vício de Qualidade;49
2016;Comércio Eletrônico;Lebes.com.br;Atendimento / SAC;1
2016;Comércio Eletrônico;Lebes.com.br;Cobrança / Contestação;2
2016;Comércio Eletrônico;Lebes.com.br;Contrato / Oferta;3
2016;Comércio Eletrônico;Lebes.com.br;Entrega do Produto;2
2016;Comércio Eletrônico;Lebes.com.br;Vício de Qualidade;1
2016;Comércio Eletrônico;Loja Brastemp;Cobrança / Contestação;3
2016;Comércio Eletrônico;Loja Brastemp;Contrato / Oferta;6
2016;Comércio Eletrônico;Loja Brastemp;Entrega do Produto;16
2016;Comércio Eletrônico;Loja Brastemp;Vício de Qualidade;7
2016;Comércio Eletrônico;Loja Consul;Atendimento / SAC;1
2016;Comércio Eletrônico;Loja Consul;Contrato / Oferta;6
2016;Comércio Eletrônico;Loja Consul;Entrega do Produto;11
2016;Comércio Eletrônico;Loja Consul;Vício de Qualidade;1
2016;Comércio Eletrônico;Loja Electrolux;Atendimento / SAC;5
2016;Comércio Eletrônico;Loja Electrolux;Cobrança / Contestação;12
2016;Comércio Eletrônico;Loja Electrolux;Contrato / Oferta;5
2016;Comércio Eletrônico;Loja Electrolux;Entrega do Produto;11
2016;Comércio Eletrônico;Loja Electrolux;Vício de Qualidade;14
2016;Comércio Eletrônico;Lojas Colombo.com;Atendimento / SAC;2
2016;Comércio Eletrônico;Lojas Colombo.com;Cobrança / Contestação;8
2016;Comércio Eletrônico;Lojas Colombo.com;Contrato / Oferta;15
2016;Comércio Eletrônico;Lojas Colombo.com;Entrega do Produto;18
2016;Comércio Eletrônico;Lojas Colombo.com;Vício de Qualidade;32
2016;Comércio Eletrônico;Magazineluiza.com;Atendimento / SAC;69
2016;Comércio Eletrônico;Magazineluiza.com;Cobrança / Contestação;112
2016;Comércio Eletrônico;Magazineluiza.com;Contrato / Oferta;705
2016;Comércio Eletrônico;Magazineluiza.com;Entrega do Produto;426
2016;Comércio Eletrônico;Magazineluiza.com;Informação;10
2016;Comércio Eletrônico;Magazineluiza.com;Saúde e Segurança;7
2016;Comércio Eletrônico;Magazineluiza.com;Vício de Qualidade;158
2016;Comércio Eletrônico;Netshoes;Atendimento / SAC;5
2016;Comércio Eletrônico;Netshoes;Cobrança / Contestação;6
2016;Comércio Eletrônico;Netshoes;Contrato / Oferta;18
2016;Comércio Eletrônico;Netshoes;Entrega do Produto;23
2016;Comércio Eletrônico;Netshoes;Vício de Qualidade;2
2016;Comércio Eletrônico;OfficeTotalShop;Entrega do Produto;1
2016;Comércio Eletrônico;OfficeTotalShop;Saúde e Segurança;1
2016;Comércio Eletrônico;OvelhaNegraMusical.com.br;Entrega do Produto;1
2016;Comércio Eletrônico;Peixe Urbano;Atendimento / SAC;47
2016;Comércio Eletrônico;Peixe Urbano;Cobrança / Contestação;191
2016;Comércio Eletrônico;Peixe Urbano;Contrato / Oferta;202
2016;Comércio Eletrônico;Peixe Urbano;Entrega do Produto;120
2016;Comércio Eletrônico;Peixe Urbano;Informação;9
2016;Comércio Eletrônico;Peixe Urbano;Saúde e Segurança;3
2016;Comércio Eletrônico;Peixe Urbano;Vício de Qualidade;12
2016;Comércio Eletrônico;Polishop.com.br;Atendimento / SAC;7
2016;Comércio Eletrônico;Polishop.com.br;Cobrança / Contestação;13
2016;Comércio Eletrônico;Polishop.com.br;Contrato / Oferta;17
2016;Comércio Eletrônico;Polishop.com.br;Entrega do Produto;22
2016;Comércio Eletrônico;Polishop.com.br;Informação;1
2016;Comércio Eletrônico;Polishop.com.br;Saúde e Segurança;2
2016;Comércio Eletrônico;Polishop.com.br;Vício de Qualidade;14
2016;Comércio Eletrônico;Pontofrio.com;Atendimento / SAC;267
2016;Comércio Eletrônico;Pontofrio.com;Cobrança / Contestação;1020
2016;Comércio Eletrônico;Pontofrio.com;Contrato / Oferta;2151
2016;Comércio Eletrônico;Pontofrio.com;Entrega do Produto;1650
2016;Comércio Eletrônico;Pontofrio.com;Informação;24
2016;Comércio Eletrônico;Pontofrio.com;Saúde e Segurança;8
2016;Comércio Eletrônico;Pontofrio.com;Vício de Qualidade;416
2016;Comércio Eletrônico;Ricardo Eletro.com;Atendimento / SAC;69
2016;Comércio Eletrônico;Ricardo Eletro.com;Cobrança / Contestação;118
2016;Comércio Eletrônico;Ricardo Eletro.com;Contrato / Oferta;318
2016;Comércio Eletrônico;Ricardo Eletro.com;Entrega do Produto;350
2016;Comércio Eletrônico;Ricardo Eletro.com;Informação;7
2016;Comércio Eletrônico;Ricardo Eletro.com;Saúde e Segurança;2
2016;Comércio Eletrônico;Ricardo Eletro.com;Vício de Qualidade;127
2016;Comércio Eletrônico;Shopfato.com;Cobrança / Contestação;1
2016;Comércio Eletrônico;Shopfato.com;Contrato / Oferta;2
2016;Comércio Eletrônico;Shopfato.com;Entrega do Produto;3
2016;Comércio Eletrônico;Shopfato.com;Informação;1
2016;Comércio Eletrônico;Shopfato.com;Vício de Qualidade;2
2016;Comércio Eletrônico;Shoptime;Atendimento / SAC;75
2016;Comércio Eletrônico;Shoptime;Cobrança / Contestação;103
2016;Comércio Eletrônico;Shoptime;Contrato / Oferta;172
2016;Comércio Eletrônico;Shoptime;Entrega do Produto;244
2016;Comércio Eletrônico;Shoptime;Informação;13
2016;Comércio Eletrônico;Shoptime;Saúde e Segurança;2
2016;Comércio Eletrônico;Shoptime;Vício de Qualidade;97
2016;Comércio Eletrônico;Sou barato;Atendimento / SAC;16
2016;Comércio Eletrônico;Sou barato;Cobrança / Contestação;44
2016;Comércio Eletrônico;Sou barato;Contrato / Oferta;56
2016;Comércio Eletrônico;Sou barato;Entrega do Produto;46
2016;Comércio Eletrônico;Sou barato;Informação;1
2016;Comércio Eletrônico;Sou barato;Saúde e Segurança;1
2016;Comércio Eletrônico;Sou barato;Vício de Qualidade;39
2016;Comércio Eletrônico;Submarino;Atendimento / SAC;169
2016;Comércio Eletrônico;Submarino;Cobrança / Contestação;220
2016;Comércio Eletrônico;Submarino;Contrato / Oferta;654
2016;Comércio Eletrônico;Submarino;Entrega do Produto;588
2016;Comércio Eletrônico;Submarino;Informação;19
2016;Comércio Eletrônico;Submarino;Saúde e Segurança;7
2016;Comércio Eletrônico;Submarino;Vício de Qualidade;151
2016;Comércio Eletrônico;SuperMuffato.com;Atendimento / SAC;2
2016;Comércio Eletrônico;SuperMuffato.com;Cobrança / Contestação;3
2016;Comércio Eletrônico;SuperMuffato.com;Contrato / Oferta;8
2016;Comércio Eletrônico;SuperMuffato.com;Entrega do Produto;4
2016;Comércio Eletrônico;SuperMuffato.com;Saúde e Segurança;1
2016;Comércio Eletrônico;SuperMuffato.com;Vício de Qualidade;1
2016;Comércio Eletrônico;Valejet.com;Cobrança / Contestação;1
2016;Comércio Eletrônico;Walmart.com;Atendimento / SAC;68
2016;Comércio Eletrônico;Walmart.com;Cobrança / Contestação;188
2016;Comércio Eletrônico;Walmart.com;Contrato / Oferta;727
2016;Comércio Eletrônico;Walmart.com;Entrega do Produto;637
2016;Comércio Eletrônico;Walmart.com;Informação;16
2016;Comércio Eletrônico;Walmart.com;Saúde e Segurança;5
2016;Comércio Eletrônico;Walmart.com;Vício de Qualidade;142
2016;Comércio Eletrônico;Wine;Cobrança / Contestação;2
2016;Comércio Eletrônico;Wine;Contrato / Oferta;2
2016;Comércio Eletrônico;Wine;Entrega do Produto;1
2016;Comércio Eletrônico;Zattini;Atendimento / SAC;1
2016;Comércio Eletrônico;Zattini;Contrato / Oferta;2
2016;Comércio Eletrônico;Zattini;Entrega do Produto;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Aliança do Brasil;Atendimento / SAC;20
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Aliança do Brasil;Cobrança / Contestação;24
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Aliança do Brasil;Contrato / Oferta;44
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Aliança do Brasil;Entrega do Produto;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Aliança do Brasil;Vício de Qualidade;3
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Assurant Seguradora;Atendimento / SAC;49
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Assurant Seguradora;Cobrança / Contestação;23
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Assurant Seguradora;Contrato / Oferta;54
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Assurant Seguradora;Informação;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Assurant Seguradora;Vício de Qualidade;14
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;BB Seguro Auto;Atendimento / SAC;51
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;BB Seguro Auto;Cobrança / Contestação;43
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;BB Seguro Auto;Contrato / Oferta;64
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;BB Seguro Auto;Entrega do Produto;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;BB Seguro Auto;Informação;4
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;BB Seguro Auto;Vício de Qualidade;11
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Auto/RE;Atendimento / SAC;62
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Auto/RE;Cobrança / Contestação;45
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Auto/RE;Contrato / Oferta;82
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Auto/RE;Informação;5
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Auto/RE;Vício de Qualidade;5
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Capitalização;Atendimento / SAC;8
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Capitalização;Cobrança / Contestação;17
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Capitalização;Contrato / Oferta;4
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Capitalização;Informação;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Capitalização;Vício de Qualidade;6
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Seguros;Atendimento / SAC;21
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Seguros;Cobrança / Contestação;15
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Seguros;Contrato / Oferta;15
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Seguros;Informação;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Seguros;Vício de Qualidade;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Vida e Previdência;Atendimento / SAC;18
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Vida e Previdência;Cobrança / Contestação;59
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Vida e Previdência;Contrato / Oferta;45
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Vida e Previdência;Informação;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Bradesco Vida e Previdência;Vício de Qualidade;13
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilcap;Atendimento / SAC;4
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilcap;Cobrança / Contestação;12
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilcap;Contrato / Oferta;4
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilcap;Vício de Qualidade;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilprev Seguros e Previdência;Atendimento / SAC;4
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilprev Seguros e Previdência;Cobrança / Contestação;5
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilprev Seguros e Previdência;Contrato / Oferta;5
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Brasilprev Seguros e Previdência;Vício de Qualidade;9
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Capitalização;Atendimento / SAC;8
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Capitalização;Cobrança / Contestação;29
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Capitalização;Contrato / Oferta;14
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Capitalização;Vício de Qualidade;6
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Previdência;Atendimento / SAC;8
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Previdência;Cobrança / Contestação;23
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Previdência;Contrato / Oferta;13
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Previdência;Informação;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Previdência;Vício de Qualidade;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguradora;Atendimento / SAC;4
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguradora;Cobrança / Contestação;14
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguradora;Contrato / Oferta;12
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguradora;Informação;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguradora;Vício de Qualidade;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguros;Atendimento / SAC;44
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguros;Cobrança / Contestação;105
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguros;Contrato / Oferta;97
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguros;Entrega do Produto;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguros;Informação;4
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Caixa Seguros;Vício de Qualidade;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Cap;Cobrança / Contestação;3
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Cap;Contrato / Oferta;3
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Seguros e Garantias;Atendimento / SAC;60
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Seguros e Garantias;Cobrança / Contestação;38
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Seguros e Garantias;Contrato / Oferta;78
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Seguros e Garantias;Informação;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Seguros e Garantias;Vício de Qualidade;21
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Vida;Cobrança / Contestação;2
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cardif Vida;Contrato / Oferta;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Garantec;Atendimento / SAC;35
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Garantec;Cobrança / Contestação;12
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Garantec;Contrato / Oferta;50
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Garantec;Vício de Qualidade;33
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;HS Seguros;Contrato / Oferta;1
2016;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Icatu Capitalização;Atendimento / SAC;3
